URL,Cluster,Page Type,TotalInlinks,HeaderNavInlinks,FooterInlinks,MainContentInlinks,UniqueMainContentSourcePages,HubInlinks,FeatureInlinks,ToolInlinks,GuideInlinks,FooterDependency,ContextualAuthorityLevel,Evidence
https://familyboard.win/,product,content,521,520,508,4,4,1,0,0,0,0.975,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/pricing/,support,support,509,509,0,0,0,0,0,0,0,0,CONTEXTUAL_ORPHAN,REPO_EVIDENCE
https://familyboard.win/privacy/,support,support,509,1,508,16,16,1,0,7,6,0.998,STRONG,REPO_EVIDENCE
https://familyboard.win/roadmap/,support,support,509,1,508,0,0,0,0,0,0,0.998,FOOTER_DEPENDENT,REPO_EVIDENCE
https://familyboard.win/security/,support,support,509,1,508,5,5,1,0,0,3,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/templates/,support,support,509,1,508,0,0,0,0,0,0,0.998,FOOTER_DEPENDENT,REPO_EVIDENCE
https://familyboard.win/templates/printable-annual-renewals/,printables,printable,2,1,0,1,1,0,0,0,0,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/templates/printable-appliance-inventory/,printables,printable,509,1,508,1,1,0,0,0,0,0.998,EMERGING,REPO_EVIDENCE
https://familyboard.win/templates/printable-chore-chart/,printables,printable,5,1,0,4,4,0,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/templates/printable-cleaning-schedule/,printables,printable,5,1,0,4,4,0,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/templates/printable-emergency-contacts/,printables,printable,6,1,0,5,5,0,0,1,1,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/templates/printable-home-inventory-template/,printables,printable,509,1,508,2,2,1,0,0,1,0.998,EMERGING,REPO_EVIDENCE
https://familyboard.win/templates/printable-household-contacts/,printables,printable,4,1,0,3,3,0,0,1,1,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/templates/printable-household-handoff-sheet/,printables,printable,509,1,508,2,2,0,0,1,0,0.998,EMERGING,REPO_EVIDENCE
https://familyboard.win/templates/printable-repair-log/,printables,printable,509,1,508,6,6,0,0,1,4,0.998,STRONG,REPO_EVIDENCE
https://familyboard.win/templates/printable-service-provider-list/,printables,printable,6,1,0,5,5,0,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/templates/printable-subscription-tracker/,printables,printable,2,1,0,1,1,0,0,0,0,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/templates/printable-warranty-tracker/,printables,printable,509,1,508,1,1,0,0,0,0,0.998,EMERGING,REPO_EVIDENCE
https://familyboard.win/terms/,support,support,509,1,508,0,0,0,0,0,0,0.998,FOOTER_DEPENDENT,REPO_EVIDENCE
https://familyboard.win/tools/annual-subscription-cost-calculator/,tools,tool,6,1,0,5,5,1,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/appliance-age-calculator/,tools,tool,6,1,0,5,5,1,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/appliance-maintenance-checklist-generator/,tools,tool,10,1,0,9,9,1,0,1,7,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/appliance-manual-source-check-log/,tools,tool,7,1,0,6,6,1,0,1,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/appliance-purchase-installation-record/,tools,tool,5,1,0,4,4,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/appliance-repair-callback-log/,tools,tool,5,1,0,4,4,1,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/appliance-replacement-planner/,tools,tool,8,1,0,7,7,1,0,1,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/appliance-service-visit-log/,tools,tool,6,1,0,5,5,1,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/caregiver-handoff-source-authorization-log/,tools,tool,509,1,508,7,7,1,0,4,2,0.998,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/cleaning-schedule-generator/,tools,tool,7,1,0,6,6,1,0,0,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/emergency-binder-generator/,tools,tool,6,1,0,5,5,1,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/emergency-contact-sheet-generator/,tools,tool,10,1,0,9,9,1,0,1,6,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/emergency-contact-verification-log/,tools,tool,6,1,0,5,5,1,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/emergency-supply-inventory-audit/,tools,tool,8,1,0,7,7,1,0,2,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-care-charge-service-payment-discrepancy-log/,tools,tool,8,1,0,7,7,1,0,4,2,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-care-complaint-response-resolution-log/,tools,tool,10,1,0,9,9,1,0,4,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-care-payment-refund-collection-notice-log/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/home-care-service-interruption-backup-continuity-log/,tools,tool,8,1,0,7,7,1,0,3,3,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-care-service-plan-change-notice-log/,tools,tool,10,1,0,9,9,1,0,5,3,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-care-visit-scope-service-result-log/,tools,tool,11,1,0,10,10,1,0,5,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-emergency-drill-record-generator/,tools,tool,7,1,0,6,6,1,0,1,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-handoff-summary-generator/,tools,tool,7,1,0,6,6,1,0,0,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-inventory-checklist-generator/,tools,tool,7,1,0,6,6,1,0,1,3,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-maintenance-cost-tracker/,tools,tool,5,1,0,4,4,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/home-maintenance-schedule-generator/,tools,tool,13,1,0,12,12,2,0,0,9,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-repair-change-order-log/,tools,tool,15,1,0,14,14,1,0,4,9,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-repair-closeout-checklist/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/home-repair-cost-log/,tools,tool,6,1,0,5,5,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/home-repair-punch-list/,tools,tool,7,1,0,6,6,1,0,1,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-service-provider-verification-log/,tools,tool,8,1,0,7,7,1,0,2,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/home-service-reminder-generator/,tools,tool,8,1,0,7,7,1,0,1,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/house-sitter-instruction-generator/,tools,tool,6,1,0,5,5,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-accessibility-walkthrough-log/,household-operations,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-account-list/,household-operations,tool,509,1,508,4,4,1,0,1,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-annual-review-generator/,tools,tool,7,1,0,6,6,1,0,0,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-backup-recovery-checker/,product,tool,509,1,508,3,3,1,0,0,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-bill-source-status-log/,household-operations,tool,10,1,0,9,9,1,0,2,6,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-building-notice-response-log/,records-emergency,tool,509,1,508,4,4,1,0,1,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-clothing-care-repair-log/,household-operations,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-consumable-change-history-log/,maintenance,tool,509,1,508,2,2,1,0,0,1,0.998,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-date-offset-planner/,tools,tool,5,1,0,4,4,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-decision-register/,household-operations,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-device-retirement-handoff-log/,records-emergency,tool,5,1,0,4,4,1,0,2,1,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-document-index-generator/,tools,tool,9,1,0,8,8,1,0,2,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-document-renewal-review-log/,records-emergency,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-donation-handoff-log/,household-operations,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-event-duration-calculator/,tools,tool,509,1,508,8,8,1,0,3,4,0.998,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-event-source-index-log/,tools,tool,509,1,508,4,4,1,0,1,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-guest-arrival-prep-log/,household-operations,tool,5,1,0,4,4,1,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-home-access-handoff-log/,household-operations,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-insurance-claim-timeline-log/,records-emergency,tool,509,1,508,3,3,1,0,1,1,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-insurance-policy-source-version-log/,tools,tool,509,1,508,3,3,1,0,0,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-internet-incident-review-log/,household-operations,tool,5,1,0,4,4,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-inventory-photo-capture-log/,inventory-warranty,tool,6,1,0,5,5,1,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-mail-package-handoff-log/,household-operations,tool,509,1,508,3,3,1,0,0,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-maintenance-delegation-map/,tools,tool,509,1,508,2,2,1,0,0,1,0.998,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-maintenance-priority-review-log/,maintenance,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-meal-prep-role-log/,household-operations,tool,6,1,0,5,5,1,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-medical-information-source-handoff-log/,tools,tool,509,1,508,3,3,1,0,0,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-meeting-agenda-action-log/,household-operations,tool,7,1,0,6,6,1,0,0,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-meter-reading-review-log/,household-operations,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-monthly-review-action-log/,household-operations,tool,8,1,0,7,7,1,0,2,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-pantry-expiry-review-log/,household-operations,tool,7,1,0,6,6,1,0,1,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-pet-record-source-handoff-log/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-plant-care-handoff-log/,household-operations,tool,509,1,508,3,3,1,0,0,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-power-outage-event-log/,tools,tool,8,1,0,7,7,1,0,3,3,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-record-retention-decision-log/,tools,tool,6,1,0,5,5,1,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-record-retrieval-drill-log/,tools,tool,9,1,0,8,8,1,0,1,6,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-recycling-handoff-log/,household-operations,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-repair-evidence-timeline-log/,records-emergency,tool,509,1,508,9,9,1,0,4,4,0.998,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-replacement-part-source-check-log/,inventory-warranty,tool,509,1,508,6,6,1,0,1,4,0.998,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-responsibility-coverage-map/,household-operations,tool,509,1,508,8,8,1,0,2,5,0.998,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-return-handoff-log/,household-operations,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-router-support-review-log/,records-emergency,tool,4,1,0,3,3,1,0,1,1,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-schedule-conflict-review-log/,household-operations,tool,6,1,0,5,5,1,0,2,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-school-activity-handoff-log/,household-operations,tool,5,1,0,4,4,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-school-closure-continuity-log/,records-emergency,tool,509,1,508,2,2,1,0,0,1,0.998,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-school-pickup-handoff-log/,household-operations,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-school-record-source-handoff-log/,tools,tool,509,1,508,4,4,1,0,0,3,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-seasonal-reset-action-log/,household-operations,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-service-appointment-handoff-log/,household-operations,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-service-quote-comparison-log/,maintenance,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/household-share-access-review-log/,household-operations,tool,8,1,0,7,7,1,0,1,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-shopping-list-planner/,household-operations,tool,509,1,508,5,5,1,0,1,3,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-storm-readiness-review/,tools,tool,5,1,0,4,4,1,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-subscription-cancellation-handoff-log/,household-operations,tool,5,1,0,4,4,1,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-subscription-cost-calculator/,tools,tool,8,1,0,7,7,1,0,1,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-task-load-calculator/,tools,tool,509,1,508,6,6,1,0,1,4,0.998,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/household-time-window-overlap-checker/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-trip-packing-handoff-log/,household-operations,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-utility-bill-anomaly-log/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-utility-provider-service-handoff-log/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-vehicle-document-source-status-log/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-water-leak-event-log/,tools,tool,5,1,0,4,4,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/household-weekly-reset-action-log/,household-operations,tool,9,1,0,8,8,1,0,2,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/important-household-document-review/,tools,tool,5,1,0,4,4,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/,support,support,509,509,508,1,1,0,0,0,0,0.998,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/move-in-checklist-generator/,tools,tool,11,1,0,10,10,1,0,2,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/move-out-condition-record-generator/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/moving-box-handover-log/,tools,tool,5,1,0,4,4,1,0,1,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/pet-sitter-instruction-generator/,tools,tool,8,1,0,7,7,1,0,1,4,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/product-recall-action-log/,tools,tool,10,1,0,9,9,1,0,3,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/purchase-delivery-evidence-log/,tools,tool,5,1,0,4,4,1,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/receipt-retention-organizer/,tools,tool,6,1,0,5,5,1,0,1,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/recurring-chore-planner/,tools,tool,7,1,0,6,6,1,0,1,3,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/rental-repair-request-log/,records-emergency,tool,509,1,508,3,3,1,0,0,2,0.998,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/rental-security-deposit-move-out-claim-log/,records-emergency,tool,3,1,0,2,2,1,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/tools/room-inventory-generator/,tools,tool,9,1,0,8,8,1,0,2,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/storage-unit-access-inventory-log/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/vacation-shutdown-checklist-generator/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/warranty-checklist-generator/,tools,tool,4,1,0,3,3,1,0,0,2,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/tools/warranty-claim-evidence-log/,tools,tool,12,1,0,11,11,1,0,5,5,0,STRONG,REPO_EVIDENCE
https://familyboard.win/tools/warranty-expiration-calculator/,tools,tool,11,1,0,10,10,2,0,2,6,0,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/about/,support,support,516,1,515,2,2,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/affiliate-disclosure/,support,support,516,1,515,3,3,0,0,0,2,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/changelog/,support,support,516,1,515,2,2,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/checklists/,support,support,516,1,515,2,2,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/checklists/printable-emergency-binder-checklist/,printables,printable,4,1,0,3,3,0,0,0,1,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/checklists/printable-home-maintenance-checklist/,printables,printable,516,1,515,2,2,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/checklists/printable-house-sitter-checklist/,printables,printable,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/checklists/printable-monthly-home-checklist/,printables,printable,516,1,515,2,2,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/checklists/printable-moving-checklist/,printables,printable,3,1,0,2,2,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/checklists/printable-pet-sitter-checklist/,printables,printable,3,1,0,2,2,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/checklists/printable-seasonal-home-checklist/,printables,printable,516,1,515,2,2,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/contact/,support,support,516,1,515,515,515,0,0,112,369,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/disclaimer/,support,support,516,1,515,3,3,0,0,0,1,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/editorial-policy/,support,support,516,1,515,5,5,0,0,0,1,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/emergency-information-organizer/,product,content,516,1,515,28,28,0,0,7,19,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/family-display-mode/,product,content,516,1,515,8,8,0,0,0,8,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/family-task-manager/,product,content,516,1,515,32,32,0,0,5,23,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/free-home-management-app/,product,content,516,516,515,38,38,0,0,10,23,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/home-dashboard/,product,content,516,1,515,15,15,0,0,1,13,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/home-inventory-tracker/,product,content,516,1,515,19,19,0,0,3,13,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/home-record-keeper/,inventory-warranty,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/household-calendar/,product,content,516,1,515,15,15,0,0,5,9,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/household-documents-organizer/,product,content,516,1,515,18,18,0,0,6,12,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/household-handoff/,product,content,516,1,515,29,29,0,0,8,17,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/household-operations-system/,product,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/household-subscription-tracker/,product,content,516,1,515,8,8,0,0,1,6,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/,product,content,517,1,515,2,2,1,0,0,1,0.9961,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/local-first-home-organizer/,product,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/maintenance-tracker/,product,content,516,1,515,32,32,0,0,5,26,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/no-account-family-organizer/,product,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/offline-household-organizer/,product,content,516,1,515,5,5,0,0,0,5,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/private-family-organizer/,product,content,516,1,515,25,25,0,0,4,21,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/features/warranty-tracker/,product,content,516,1,515,7,7,0,0,1,5,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/air-conditioner-maintenance-checklist/,appliances,content,516,1,515,4,4,0,0,0,4,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/air-purifier-filter-log/,appliances,content,4,1,0,3,3,0,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/air-purifier-maintenance-guide/,appliances,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/annual-home-review/,maintenance,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/annual-renewal-calendar/,household-operations,content,516,1,515,10,10,0,0,1,7,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/apartment-maintenance-checklist/,maintenance,content,516,1,515,3,3,0,0,0,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/appliance-inventory/,inventory-warranty,content,516,1,515,15,15,0,0,2,11,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/appliance-lifespan-planning/,inventory-warranty,content,5,1,0,4,4,0,0,0,4,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/appliance-replacement-planning/,inventory-warranty,content,516,1,515,14,14,0,0,4,10,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/automatic-renewal-charge-dispute-taiwan/,household-operations,content,515,0,515,2,2,0,0,0,2,1,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/bathroom-exhaust-fan-maintenance-checklist/,maintenance,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/carbon-monoxide-alarm-records/,records-emergency,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/caregiver-handoff-checklist/,records-emergency,content,516,1,515,11,11,0,0,3,7,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/ceiling-fan-maintenance-checklist/,maintenance,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/chore-chart-for-adults/,household-operations,content,3,1,0,2,2,0,0,0,2,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/cleaning-schedule/,household-operations,content,516,1,515,5,5,0,0,1,3,0.9981,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/coffee-maker-maintenance-guide/,appliances,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/computer-electronics-inventory/,appliances,content,9,1,0,8,8,0,0,0,8,0,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/condo-maintenance-checklist/,maintenance,content,516,1,515,1,1,0,0,0,1,0.9981,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/contractor-records/,inventory-warranty,content,516,1,515,13,13,0,0,4,8,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/deep-cleaning-tracker/,maintenance,content,5,1,0,4,4,0,0,0,3,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/dehumidifier-maintenance-guide/,appliances,content,2,1,0,1,1,0,0,0,1,0,EMERGING,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/dehumidifier-maintenance-records/,appliances,content,6,1,0,5,5,0,0,0,5,0,ESTABLISHED,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/digital-home-binder/,records-emergency,content,516,1,515,20,20,0,0,6,13,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/digital-home-inventory-backup/,inventory-warranty,content,516,1,515,37,37,0,0,15,21,0.9981,STRONG,REPO_EVIDENCE
https://familyboard.win/zh-tw/guides/dishwasher-maintenance-checklist/,appliances,content,516,1,515,2,2,0,0,0,2,0.9981,EMERGING,REPO_EVIDENCE
